Wave_1,Wave_2,Wave_3,Wave_4,Wave_5,Wave_6,Wave_7,Wave_8,Wave_9,Wave_10,Wave_11,Wave_12,Wave_13,Wave_14,Wave_15,Wave_16,Wave_17,Wave_18,Wave_19,Wave_20,Wave_21,Wave_22,Wave_23,Wave_24,Wave_25,Wave_26,Wave_27,Wave_28,Wave_29,Wave_30,Wave_31,Wave_32,Wave_33,Wave_34,Wave_35,Wave_36,Wave_37,Wave_38,Wave_39,Wave_40,Wave_41,Wave_42,Wave_43,Wave_44,Wave_45,Wave_46,Wave_47,Wave_48,Wave_49,Wave_50,proton_speed,proton_density,proton_temperature
128.9278,73.87996833,249.1818167,358.8196667,570.9888333,849.1157,1017.893933,977.3531,701.6202333,477.2734833,427.7151667,404.3523833,416.3172,395.9483167,407.2523833,383.1903,440.7435,402.8678167,436.5497826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.715,34.6775,36709.71667
149.659,102.6464483,313.0834,462.92415,663.7567,843.7129,862.2583333,728.0590667,545.5329167,387.9865667,408.8181667,403.85725,421.98755,395.33495,398.1153833,392.2167167,452.4154833,400.3418846,426.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2616667,31.98866667,39170.43333
136.6317833,79.01535833,250.7109333,328.9230833,450.88365,559.1685333,627.76475,587.179,504.5060167,371.32945,401.6037833,397.8094,417.5614833,395.9673833,402.6187833,387.6611333,436.8663833,385.3476136,435.0266818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.955,21.68766667,41376.6
126.0933,63.99657167,205.1193167,249.0183167,356.2831167,482.2994333,625.3552833,659.11295,572.5980833,416.917,408.2476667,391.4530833,411.4041333,396.7722667,410.3061333,385.4623667,427.20365,389.5746949,432.9308039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1233333,20.43333333,41193.61667
116.1890833,57.011235,206.9789,255.995,382.3216667,564.7022833,720.1891167,667.7236333,499.3800167,332.0776667,387.90835,398.16195,417.7483,392.3050167,401.0032333,375.3717333,429.8642,373.7100333,413.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.8366667,20.753,33768.48333
138.8699667,74.7198,262.4291,375.03705,515.6567,574.3436333,520.9351167,388.97865,374.0573,292.922,385.0342833,397.1753667,419.3999833,390.1772833,387.66255,375.0095833,421.6935333,364.095875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8366667,19.05166667,36515.4
110.6777167,45.20412333,159.2832667,184.9849833,265.7561333,386.2057167,543.6655167,494.1122333,403.3867,273.2885333,360.1999167,381.9231333,418.9482333,394.05535,391.02895,360.7000667,417.0539167,356.7264576,402.7693478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.7483333,13.07416667,26802.78333
109.853125,45.12602333,162.62305,198.1411333,293.009,435.64835,602.1512833,549.1302,425.5159667,279.0351,360.764,385.4957833,422.9832833,395.1949333,390.0693667,360.4021833,419.81895,357.5420667,398.2432174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1966667,14.934,27114.6
107.7679667,46.699525,147.0888667,142.0749833,203.4603,304.7011167,538.6438333,595.5242167,464.3891167,297.3816,365.9871,373.2607,402.4114833,391.1669667,405.03745,371.0584167,405.8785333,348.1325667,407.2340175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.4813559,12.65508475,20523.94915
111.4313767,40.51410167,131.1010833,157.1833833,237.8224833,378.1163833,534.8472667,410.8470833,351.2254167,252.9320167,347.9004667,368.6526667,416.6611667,398.61795,387.0217,347.10795,412.3757,359.49935,398.2403333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.4152542,11.05898305,22464.81356
113.4526,41.042295,129.4225,159.6656333,255.9715333,396.85725,498.7861333,364.6712667,343.6722167,254.93755,348.8820833,366.6496667,414.7136167,399.2566,388.4758167,345.1912333,411.4034333,359.3559167,401.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.4633333,10.79483333,24818.4
98.62895333,33.31959,112.9818167,119.2912333,150.7694167,126.8951333,161.9830333,208.732,401.9542333,457.7949167,469.6469833,399.7456333,398.8583167,379.6988333,392.5007833,379.6952833,424.5052833,337.6620833,403.2599,382.47775,341.4874667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.2183333,6.081166667,19075.51667
116.54703,32.34019333,94.59555833,107.0380717,165.4398167,136.0688333,148.9968167,169.1497,372.6901167,431.1037,449.2949167,369.5152167,373.0740333,377.758,409.3938833,386.1641833,409.9050167,325.7097,409.9658667,399.4652333,344.4309333,359.539,377.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.9,5.315166667,18359.58333
115.1017333,34.16727,98.72336333,104.7476367,157.1481333,137.5219667,168.41265,210.88465,391.79895,393.7007167,415.3787667,361.2455,373.9566167,376.0063333,409.7659,388.0435667,407.0403167,323.5155167,405.0804,398.2207,347.5693542,357.9996667,365.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.9933333,5.492166667,22887.43333
100.052115,39.20718333,117.0356167,108.6557667,136.7014,133.4885167,184.6058833,222.2901833,417.7940833,503.4109333,494.9902833,403.4240833,385.2882667,362.3076333,390.00655,393.0921833,433.7022,331.0117333,392.0710333,384.57885,355.7345167,375.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.8033333,7.214833333,21312.11667
59.07316,9.8442455,77.1664,71.37593,96.14318833,79.08904,106.8738,96.64257,181.73625,126.9893,246.6300167,259.4779667,304.22,292.9918167,324.8282,317.6837,387.2607,338.85315,421.3968167,431.85595,439.9499667,488.6335333,502.5058833,476.76735,475.4860333,407.1768333,437.0682333,419.4840833,375.1094667,368.2608833,344.2109333,306.3718167,364.3809333,295.6174694,375.8210455,,,,,,,,,,,,,,,,506.8433333,5.422666667,241960.7667
90.11544167,28.66267833,105.0696667,99.19568333,120.32555,108.3258333,137.3218333,140.4719833,271.2199833,280.0688333,424.4359333,416.1224333,407.5473,374.2021667,384.0799333,369.96255,426.39755,375.5703667,410.5189833,381.4685,348.6290667,371.8852069,374.9184737,343.058,,,,,,,,,,,,,,,,,,,,,,,,,,,335.4616667,3.0095,39961.96667
84.34674,26.51160333,101.137815,96.17776333,118.3048333,106.8944167,136.89505,141.1546167,275.7010833,293.5598333,435.1462,415.2986667,403.9948167,374.6889167,388.2277333,376.0923167,434.8111,381.6894833,410.2672,385.5942333,353.8647833,376.6697414,366.389,338.6095,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5033333,2.873166667,29368.15
84.47288167,26.46785167,100.1268,95.04565833,116.3835833,105.3109333,135.05965,142.28905,288.21305,317.8173667,428.7358833,392.5414667,390.77725,369.0841333,384.4801167,373.9830333,433.1687833,379.9259167,408.1356,384.619,355.90985,374.8700169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.9366667,2.84,14558.45
85.2881,26.83461167,100.79463,95.83295667,117.18025,105.8111167,135.86675,144.1564833,295.2473,328.7061167,428.4209167,390.1607333,392.2325333,369.48995,384.1398667,374.84965,432.3770667,373.9359833,405.0410833,384.6247167,356.4160833,373.744931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5633333,3.029666667,16274.43333
85.21422833,27.01828333,101.1659683,96.14198,117.6836833,107.1051333,139.9826,160.0533167,324.9087167,320.6376667,390.75705,370.2381333,393.4773667,377.4968167,392.5627833,385.3852667,434.9854667,353.2961333,396.5680333,387.2719167,355.52185,371.0124615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.97,2.9525,22334.88333
85.32198167,26.851555,101.004735,96.00231333,117.3632833,106.8447667,139.4979167,162.1633,334.6463,328.8276,383.6500667,360.9697667,389.10015,373.3343333,389.7612,384.3076,434.0371,349.8706667,395.2113333,387.3544167,355.0369167,366.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.3716667,2.939333333,14610.16667
85.66476167,27.28056667,101.661665,96.82574167,118.4669167,107.8990167,140.0021167,159.9643333,328.9072167,333.0556167,400.7781167,377.3335833,394.9941833,373.428,388.4229667,382.5716833,433.72075,352.6493167,396.1821833,385.8851333,355.16895,372.6474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.9716667,3.174833333,19299.65
86.45319167,27.92068,102.36775,97.77606,119.31505,109.5118667,145.8541333,185.5371667,361.8008667,341.4198333,387.1721167,371.1014667,395.4805667,373.5204333,388.5207833,382.5994167,430.2156,346.1479333,395.4313667,389.4386833,354.0141724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6083333,3.5175,17285.11667
87.35303667,28.82942833,103.79545,99.337545,121.45815,112.2937833,152.6603667,203.0747,375.3719833,349.8573667,393.33075,377.9939167,399.4931333,376.0924667,391.09625,383.1172333,427.6759,343.9626667,396.3402,390.41355,353.5956545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.47,4.008,22805.53333
87.25571667,28.83739667,103.6604933,99.56800667,121.4972833,111.3007333,143.6877,163.0113,337.8290167,378.56265,454.12625,416.0449667,407.3346667,373.6321333,386.7698833,381.1659833,432.5314333,352.1749,395.6146833,385.294,357.7983833,373.4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.155,4.347666667,21329.65
80.92588333,22.79317167,94.66938,88.29622833,109.1900667,97.91195833,129.57545,139.11,281.63445,309.2291333,442.1217833,407.6568167,388.2287,354.7076,374.2815667,368.11745,431.0852667,374.2838833,401.0926333,382.56075,356.6157667,379.1407167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.195,3.065166667,15798.48333
78.78337,20.73525333,91.82521,84.73790833,105.4157833,93.686975,126.2836167,137.9101667,275.7453333,290.2384667,417.1095833,386.0587667,380.2188667,352.6186333,374.0988667,368.17555,428.4296,369.5414167,400.9136,383.7345333,353.7622632,372.2700769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2083333,2.633666667,13781.15
79.29642667,21.520605,92.95229667,86.27450333,106.9178,94.85639667,125.6343667,133.2047167,276.7369167,310.46485,437.41935,391.3176167,372.0634167,345.337,370.7217,367.14875,430.7609333,374.6709833,401.2967667,381.6273333,351.8898,374.1274833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.2966667,3.265666667,19927.68333
79.663365,21.75326833,93.43152333,86.92237167,107.7456667,97.088795,131.69095,149.4862333,297.1586833,300.6102833,411.6053667,382.7314,376.5580333,349.52835,374.3139167,371.9669,429.5928667,360.2879667,398.35655,383.5050667,351.8965833,373.6076429,374.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.61,3.086666667,17001.91667
80.71534667,22.78971,94.70848167,89.10679,110.4867,102.560005,143.4113167,171.367,319.41295,293.77415,387.8273667,369.0859,375.5517833,350.4889333,374.2534667,370.67865,430.37095,367.1045,401.3894333,386.4495833,352.4631667,369.9388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.8716667,2.9645,24101.5
80.77250667,22.82002,94.87413667,89.18747667,110.38655,101.7091033,142.7705,178.8052667,340.7936167,322.2292167,389.3603167,357.3002833,368.5040167,350.7108167,378.3368833,377.9368167,428.48565,343.56995,395.2759833,386.5189,353.1616,369.3374667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.4716667,3.662,19831.33333
81.078975,23.07390667,95.59702833,90.182185,113.5896,114.1278167,180.9028333,213.4305667,339.3213333,285.8941667,351.95625,339.199,368.8039167,356.90635,388.1401333,377.8298833,412.3326,330.4044167,395.4366333,386.04385,349.6090278,366.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.5016667,3.632,22224.55
81.62706,23.55939833,96.23825667,90.88286333,113.0043333,108.80595,165.2398667,211.8762833,358.1723667,313.8865,371.8055833,349.9535167,370.4323,356.3543333,385.1931667,377.5406,417.46185,336.04345,396.5356833,387.2545,348.8594444,368.1832222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.2483333,4.016,21191.58333
81.36544667,23.26760167,95.520295,89.77294833,110.6352833,100.40931,137.496,173.6451,357.4004167,379.1193667,419.0143333,361.04485,366.8235667,350.0597,378.0656167,377.8818167,428.94975,343.4338,393.9146,384.6514667,354.7682167,372.29025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.055,4.466,16187.15
81.07347167,23.14136333,95.43329833,90.03177667,112.2996333,104.4545867,143.8239333,168.2543,326.24535,355.9466667,431.00755,380.8624333,375.2631833,351.7261,377.0336667,372.3112,426.1347833,356.00765,397.4359667,383.4965085,354.286807,374.7799706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.29,4.183666667,16106.91667
81.60240167,23.63605333,96.08732167,90.78173,112.0526,104.3598067,152.1955667,216.91135,391.22655,357.6122333,375.05765,337.9057833,362.9256333,351.9738,381.8027333,378.6687833,422.9390167,335.6997167,394.2173333,388.9261,354.0958571,368.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0633333,4.691666667,15787.71667
83.22406167,24.76672667,98.24175167,93.286245,116.0503,115.0735833,191.3218,265.8946833,402.6166333,335.0368167,366.5142667,342.34895,368.97265,359.05745,390.2996833,376.9676167,408.8571833,328.2753167,398.2360167,388.7286167,354.6306667,375.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6266667,5.280333333,20455.7
74.47501,18.49817333,88.23605167,82.68434833,106.2800167,104.4928467,170.70715,234.1345,369.6326167,292.6915167,341.7285833,327.4048,360.8975,351.64045,380.4345333,369.5341333,410.9877333,335.931,401.8650167,392.6387358,354.2676207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.195,4.440333333,18411.08333
66.16525333,13.048326,81.95005333,73.89725,97.62384167,88.923035,132.4474833,166.1676,321.87205,285.4696833,363.705,347.8668833,365.76825,346.0576333,371.5490833,366.3666333,415.8149833,340.3469833,397.8243833,389.5648167,352.7184182,367.9122381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.425,2.903666667,19460.08333
77.34754,19.25843167,90.03263,83.00463833,103.9159667,95.01892,137.58005,166.1971,309.7465333,257.3060833,355.1655833,354.2451833,375.8646333,350.7807833,371.57755,365.4435667,429.3481333,376.9842667,409.11515,389.6257833,347.2102,365.9516667,369.0156875,335.0885,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0283333,2.057,20350.7
79.219135,21.34943833,92.81520167,86.659555,107.83145,99.22928,140.9802333,177.3293167,339.7432833,316.0853833,380.8192167,352.3522833,369.1195333,352.4561833,380.9029667,377.0881333,422.1245,338.07245,396.8182167,389.7416167,356.9859623,365.6990714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.6683333,3.4275,18259.88333
77.96666,20.353155,91.40687667,84.661775,106.2258167,98.2832,143.8894667,184.80795,335.2743333,290.1869667,364.2757833,347.74335,368.9707333,353.7731167,383.4853,376.7701667,416.6757667,332.6964667,399.1567,391.3096,352.4164706,368.30425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.2166667,3.162666667,19936.71667
79.05480667,20.94653833,92.27307833,85.79984167,107.0385833,99.82365,147.2482,195.8349,348.2990667,305.4664333,370.2049833,348.90475,368.8438833,353.8612667,383.89665,377.4005333,417.3509,332.8134167,399.76165,392.9958167,354.3444783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.55,3.552,18935.56667
80.30153667,22.37726,94.23064,88.03137167,109.0300833,100.5079183,146.152,200.1655,363.50315,342.5145833,398.77415,367.87935,376.65035,356.5784333,383.9714833,377.9617,419.2844,333.66715,397.7884167,392.307,355.4999655,378.0705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.44,4.144166667,19373.25
51.86380667,0.639891733,60.37698833,52.34906167,74.13726333,53.64999667,83.85499667,67.92772833,158.2996,112.2937333,240.1827833,259.6643167,313.3293167,305.93025,340.9346,334.34065,403.8620167,358.191,435.5909167,437.4347833,422.68355,449.2602667,456.5697,437.6941667,468.4144667,419.8443167,464.0516833,448.1070667,395.8283833,385.0887833,345.7498667,296.6710833,349.4005167,268.3361087,344.7627556,,,,,,,,,,,,,,,,488.355,8.116333333,612614.3833
84.791575,26.013255,100.2058983,95.31393833,116.1824833,105.4367167,135.8373167,145.11915,321.1937333,437.0049,471.7622333,365.2218833,368.0449167,354.8141167,382.6027167,382.0328167,432.7159667,353.0938,392.9925167,381.8601333,363.18925,377.7405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.4816667,4.640833333,11321.98333
84.94721833,26.149785,100.1833033,95.60578333,116.33605,105.7560167,136.5311167,149.66275,349.5254667,463.7684167,433.4260833,345.1082333,366.6645667,355.3706,382.64965,382.1141,432.48775,352.81645,393.0660833,383.2592,365.8410167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.3316667,4.6575,9020.95
86.42634,27.53559333,102.1276917,97.97315833,118.8757,108.8041333,141.1844167,182.9887333,426.725,472.7987833,397.4587,338.6074333,367.3743,355.7319667,382.9979333,382.1326667,431.6760833,351.6023833,392.78645,388.2320167,360.6315333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0916667,5.484,10774.95
86.73069667,27.55753167,102.3661333,98.16400167,119.1780167,109.1330167,142.4643833,201.3021167,450.9753333,435.94235,373.3848833,337.94335,368.9718667,357.8412667,386.0363667,382.0019167,427.42095,345.8774167,393.2289833,394.7809167,360.1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.305,5.388166667,11661.08333
86.12213167,27.11222833,101.8954117,97.50054333,118.6603667,109.0422667,147.0685833,215.3672,434.2475833,390.2753833,362.2242333,335.30945,368.1456833,358.40225,387.3480167,382.1063333,424.8495,342.7010833,394.19065,393.468,358.2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.995,5.005166667,12815.28333
87.04942,27.72985667,103.0741983,98.60605333,120.25995,111.9262,156.8301833,229.1693167,414.8244667,371.3119667,362.2099833,335.0092333,369.5057167,360.1710667,389.7407,382.82305,422.62455,340.0847833,395.4308,390.6736667,352.4102821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.14,4.860333333,14911.36667
89.18618833,29.29817,105.64255,101.6170633,123.5362,115.3780333,163.5632167,248.3443833,451.6687167,393.9915167,360.0408833,336.9548333,372.466,363.7892333,393.1365667,383.4894,419.3306,335.478,395.7556,392.3453833,351.7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.52,5.514333333,15069.85
86.70040333,26.92769667,102.6828317,98.01558333,120.34195,118.0743833,209.0854833,301.1817333,376.1674667,253.2116167,328.8647333,334.5583,375.0727667,370.5723167,396.3463,372.9985,402.36295,328.2007833,399.7371667,386.2407941,348.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.6416667,4.617833333,15890.53333
88.58052,28.62079,104.481025,100.0572033,121.59975,111.2602667,140.8312667,142.1243667,285.0878167,379.9334667,486.5423,392.6833333,376.9245,357.5310167,382.04675,378.8477167,434.7714167,367.8401667,402.1404167,382.1826667,371.2170167,394.9008846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.4816667,3.946666667,10716.08333
101.7605983,37.55683,118.11915,113.8489,136.8163,127.0682333,161.38215,210.05155,462.8541833,622.8418333,543.5970167,408.3059167,387.2376167,366.47775,390.7905167,388.316,433.95865,347.9083833,396.38685,385.17845,353.5503,373.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.8616667,8.360166667,14102.78333
94.801175,31.69316333,109.8954833,104.62753,126.1431333,116.6263667,154.78075,204.00165,393.9970333,389.5273,394.3039167,350.1326833,373.134,362.7162333,392.4074667,385.3032667,423.4226667,339.0943167,395.7425333,385.8074667,352.1880476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.775,4.792833333,15980.36667
105.5278833,40.36517667,122.83845,118.7702833,143.7839667,133.25815,176.32835,241.2231833,510.0122833,675.7350167,554.6554667,409.8214167,388.6212167,368.32035,392.6642167,389.6805333,434.0137667,345.4438,396.22335,385.4776,354.2792333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0183333,9.546,15629.65
105.6185667,40.31497667,122.69035,118.6420833,142.1862667,133.7897667,203.4707667,378.1934667,645.4530167,588.0464833,423.6950333,361.3954667,383.4361167,371.5407167,397.8612,387.1101667,422.5544,337.9364333,397.0453667,388.8790833,351.7770294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0566667,10.2965,16028.48333
105.5336333,39.96690833,122.6240167,118.6803167,142.0822333,137.2642,239.4365667,469.2682667,657.6886,485.62285,378.0536167,352.7475667,384.27875,375.4737667,403.20435,384.9603167,411.4159333,330.8909833,398.6972833,389.6283667,351.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.74,10.34033333,15432.86667
104.8809667,39.74394833,121.89755,117.7950667,141.5810833,137.82525,242.9522833,456.4415667,635.2486333,483.8528,382.7687833,352.6591667,383.3659,374.2222667,402.07875,385.1426,413.0178167,331.82475,398.6415167,389.6575833,352.1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.9333333,10.13666667,16430.7
99.95248167,35.46645333,116.00295,110.9237667,135.5172167,125.1351667,169.8418667,216.1250833,405.3646667,417.6983333,433.0788,385.1693667,388.61105,367.6281667,391.0173333,389.3693667,434.21415,343.5214667,395.7125167,384.4052333,350.01065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.14,5.491,18334.91667
103.4652917,38.26730167,120.3917,116.15315,140.9830167,130.3624833,171.5749833,207.36165,415.6856167,538.0219833,521.8834167,409.19645,389.8834167,368.02745,391.7464667,389.8744667,434.2047,342.5914,394.9553,383.9637833,352.8248667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.2966667,7.2335,17117.46667
102.3269167,36.82240833,118.02145,113.1577,135.8850333,124.6531667,154.8541,170.0883,379.7297833,530.55955,544.17585,419.1208667,389.2406833,367.7947167,392.00015,390.50315,433.6206667,339.7290667,394.2874667,382.4039167,351.94445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.7283333,6.694333333,14886.71667
105.0332833,38.51595167,121.4451,116.5709667,142.0458333,129.1865167,165.2176667,188.5700833,383.5306667,510.70985,561.0015667,456.2189,404.5705,371.1571667,393.22655,391.3426167,434.7861,342.0932333,395.3116333,383.4982167,354.0183667,373.737,369.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8166667,7.093833333,18334.33333
104.2249667,38.18479667,120.7073167,116.4069667,141.78405,129.3586667,168.1083,196.7714,390.3970167,511.5248833,555.14645,448.0111667,400.92785,370.4476,392.6883833,389.6661667,434.4194333,345.4466,395.5565833,383.4770333,352.7614333,373.2619333,373.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.025,7.240166667,18478.96667
103.5845167,37.57430667,119.6458833,114.6885,138.1807333,126.9144167,161.3588167,194.11185,402.7877333,522.8757833,538.7522333,434.6255333,399.99405,371.10445,393.0989833,391.4204667,434.3037167,340.89485,395.2783,383.78775,353.4734833,373.8686667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.8583333,7.066333333,17233.26667
101.8857583,36.151265,116.93025,111.8398,135.0351333,131.0749167,217.07595,337.1527167,489.9526,415.2598,397.3987833,362.0814167,383.07855,371.8071333,399.3778333,384.4357667,414.7804833,332.8959667,399.3877833,389.7986271,354.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8233333,7.1695,18513.46667
105.04835,39.86964333,122.0077833,118.0862167,141.42445,134.02915,203.9884333,363.71625,617.84415,558.1289,409.8611667,358.2463667,383.64435,371.5443,397.604,386.8485833,422.5687333,338.9999833,398.1432333,393.9301333,355.4825429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.1216667,9.487166667,15206.25
105.6648333,39.925635,122.4881833,119.0459167,142.9387667,137.9942667,229.46415,414.4738333,610.2977167,487.0384333,389.6616333,356.8944167,385.6151333,375.8831167,402.8591333,384.6424,411.6132333,330.6712333,399.4993333,392.5061167,353.9976667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.725,9.494,16983.18333
105.4035333,40.15471667,122.4392833,118.5345667,141.94675,134.8956,215.5535667,393.37405,612.6172167,536.7845167,422.0262167,365.5937333,383.6370333,371.1809167,397.1690667,387.0419,423.3819167,339.5898167,400.9485667,396.9380833,353.8534722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.17,9.776333333,16604.96667
107.0564667,41.83886833,124.75265,121.6878,148.6770333,151.8234,276.15475,479.40165,636.8123,526.4156333,415.75075,364.4853167,387.0100667,376.5498333,400.7702333,382.9428167,414.6687167,336.4267833,403.2193333,394.8240392,353.61525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0183333,11.24916667,18498.86667
106.7815667,41.536585,124.4416,121.2318167,148.3027333,148.2271667,262.0552833,466.8409833,655.3322333,556.3597333,417.0093,361.0457167,385.0293,374.6813333,399.3918333,384.1819667,417.43745,337.7480167,402.4935,392.2906207,351.8558667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.8133333,11.41016667,17907.08333
108.5365333,43.02729333,126.6956667,125.4720333,167.75745,207.1228167,360.1466167,518.6369833,627.2449167,515.62395,403.6480333,360.4619,388.38295,378.5391,399.5484667,379.77865,413.3753667,341.7679333,402.6276167,391.5752571,351.7867037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.8416667,12.71166667,19630.78333
110.49105,44.72729833,129.7854,129.7446833,185.3873667,260.61385,481.9385333,646.65335,592.7228167,389.6062667,372.7646167,362.4495167,395.1892667,387.8948667,403.0977833,371.28505,398.59035,338.3989667,405.2298167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0433333,13.71133333,20632.41667
108.4046333,43.05628667,126.4189667,123.9749833,154.7464167,158.8626,295.2282,520.5237667,680.9811333,569.5378333,433.0556167,375.4327667,392.1065167,378.7113833,401.5762,384.4453167,416.0990833,337.39195,404.1534167,397.2990909,355.2786667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1166667,12.55333333,19531.66667
108.2621667,43.10130667,126.3761167,123.66245,152.89155,149.4247667,267.3661333,490.9418,699.4899,625.43615,455.1269,380.1689333,391.2099,375.5217833,398.953,387.3348,424.0957667,341.3388333,401.4240667,393.3040167,353.39505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.7133333,12.7015,18266.01667
109.9188167,44.520475,129.2117167,126.9775333,161.0705,156.06755,289.1207833,559.0398333,756.3931667,607.8863333,420.0232,366.8745667,390.61605,379.33815,404.0646,384.7247833,413.3657333,333.33515,399.7363667,390.26035,353.2413333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0533333,13.72683333,17813.58333
119.0936,51.55673333,152.5741,149.0980333,210.7581833,319.7536,646.7370333,963.0701667,827.1715667,534.5879,405.4199,370.6339167,395.8654,385.3399667,401.3582167,374.2346,402.7066,346.94645,422.9606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.77,21.92366667,21861.78333
122.1064,52.92494833,157.6203833,159.9272833,248.8770667,477.6731833,914.6171167,1085.734517,697.9984,357.23635,358.0446,358.7159667,393.2211667,383.21725,398.7584333,371.0222167,403.8435667,353.0610833,417.7856087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5983333,24.504,17330.91667
118.7215833,51.603995,158.1517167,187.2544833,335.3950167,616.40045,875.6603333,760.5761333,471.6485333,278.2448667,355.4070667,362.6778667,399.1668333,386.4087,394.4655333,359.7928667,404.5200833,349.6857,409.53325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1883333,21.62333333,21316.18333
92.58024833,26.99854167,109.8128583,106.5775983,135.2411833,120.064115,145.5962833,143.2942167,219.848375,186.035125,358.994375,410.1815,449.288875,418.547,404.127125,369.907875,418.951625,373.346125,438.919125,417.15975,345.279625,363.93275,368.340375,339.7021429,377.309,,,,,,,,,,,,,,,,,,,,,,,,,,259.4966667,3.072857143,11223.31667
